Azone,Bzone,Czone,Marea
HARRIS,1680,NA,HGACMPO
HARRIS,1681,NA,HGACMPO
HARRIS,1682,NA,HGACMPO
HARRIS,1683,NA,HGACMPO
HARRIS,1684,NA,HGACMPO
HARRIS,1686,NA,HGACMPO
HARRIS,1687,NA,HGACMPO
HARRIS,1688,NA,HGACMPO
HARRIS,1689,NA,HGACMPO
HARRIS,1690,NA,HGACMPO
HARRIS,1691,NA,HGACMPO
HARRIS,1692,NA,HGACMPO
HARRIS,1693,NA,HGACMPO
HARRIS,1694,NA,HGACMPO
HARRIS,1695,NA,HGACMPO
HARRIS,1696,NA,HGACMPO
HARRIS,1697,NA,HGACMPO
HARRIS,1698,NA,HGACMPO
HARRIS,1699,NA,HGACMPO
HARRIS,1700,NA,HGACMPO
HARRIS,1701,NA,HGACMPO
HARRIS,1702,NA,HGACMPO
HARRIS,1703,NA,HGACMPO
HARRIS,1704,NA,HGACMPO
HARRIS,1705,NA,HGACMPO
HARRIS,1706,NA,HGACMPO
HARRIS,1709,NA,HGACMPO
HARRIS,1710,NA,HGACMPO
HARRIS,1711,NA,HGACMPO
HARRIS,1712,NA,HGACMPO
HARRIS,1713,NA,HGACMPO
HARRIS,1714,NA,HGACMPO
HARRIS,1715,NA,HGACMPO
HARRIS,1716,NA,HGACMPO
HARRIS,1717,NA,HGACMPO
HARRIS,1718,NA,HGACMPO
HARRIS,1719,NA,HGACMPO
HARRIS,1720,NA,HGACMPO
HARRIS,1721,NA,HGACMPO
HARRIS,1722,NA,HGACMPO
HARRIS,1723,NA,HGACMPO
HARRIS,1724,NA,HGACMPO
HARRIS,1725,NA,HGACMPO
HARRIS,1726,NA,HGACMPO
HARRIS,1727,NA,HGACMPO
HARRIS,1728,NA,HGACMPO
HARRIS,1729,NA,HGACMPO
HARRIS,1730,NA,HGACMPO
HARRIS,1731,NA,HGACMPO
HARRIS,1732,NA,HGACMPO
HARRIS,1733,NA,HGACMPO
HARRIS,1734,NA,HGACMPO
HARRIS,1735,NA,HGACMPO
HARRIS,1737,NA,HGACMPO
HARRIS,1738,NA,HGACMPO
HARRIS,1739,NA,HGACMPO
HARRIS,1740,NA,HGACMPO
HARRIS,1741,NA,HGACMPO
HARRIS,1742,NA,HGACMPO
HARRIS,1743,NA,HGACMPO
HARRIS,1744,NA,HGACMPO
HARRIS,1745,NA,HGACMPO
HARRIS,1746,NA,HGACMPO
HARRIS,1747,NA,HGACMPO
HARRIS,1748,NA,HGACMPO
HARRIS,1749,NA,HGACMPO
HARRIS,1750,NA,HGACMPO
HARRIS,1751,NA,HGACMPO
HARRIS,1752,NA,HGACMPO
HARRIS,1753,NA,HGACMPO
HARRIS,1754,NA,HGACMPO
HARRIS,1755,NA,HGACMPO
HARRIS,1756,NA,HGACMPO
HARRIS,1758,NA,HGACMPO
HARRIS,1760,NA,HGACMPO
HARRIS,1761,NA,HGACMPO
HARRIS,1762,NA,HGACMPO
HARRIS,1764,NA,HGACMPO
HARRIS,1765,NA,HGACMPO
HARRIS,1766,NA,HGACMPO
HARRIS,1767,NA,HGACMPO
HARRIS,1770,NA,HGACMPO
HARRIS,1771,NA,HGACMPO
HARRIS,1772,NA,HGACMPO
HARRIS,1773,NA,HGACMPO
HARRIS,1774,NA,HGACMPO
HARRIS,1775,NA,HGACMPO
HARRIS,1776,NA,HGACMPO
HARRIS,1777,NA,HGACMPO
HARRIS,1778,NA,HGACMPO
HARRIS,1779,NA,HGACMPO
HARRIS,1781,NA,HGACMPO
HARRIS,1782,NA,HGACMPO
HARRIS,1783,NA,HGACMPO
HARRIS,1784,NA,HGACMPO
HARRIS,1785,NA,HGACMPO
HARRIS,1786,NA,HGACMPO
HARRIS,1787,NA,HGACMPO
HARRIS,1788,NA,HGACMPO
HARRIS,1790,NA,HGACMPO
HARRIS,1791,NA,HGACMPO
HARRIS,1793,NA,HGACMPO
HARRIS,1794,NA,HGACMPO
HARRIS,1795,NA,HGACMPO
HARRIS,1796,NA,HGACMPO
HARRIS,1797,NA,HGACMPO
HARRIS,1798,NA,HGACMPO
HARRIS,1799,NA,HGACMPO
HARRIS,1800,NA,HGACMPO
HARRIS,1801,NA,HGACMPO
HARRIS,1802,NA,HGACMPO
HARRIS,1803,NA,HGACMPO
HARRIS,1804,NA,HGACMPO
HARRIS,1805,NA,HGACMPO
HARRIS,1806,NA,HGACMPO
HARRIS,1807,NA,HGACMPO
HARRIS,1808,NA,HGACMPO
HARRIS,1809,NA,HGACMPO
HARRIS,1810,NA,HGACMPO
HARRIS,1811,NA,HGACMPO
HARRIS,1812,NA,HGACMPO
HARRIS,1813,NA,HGACMPO
HARRIS,1814,NA,HGACMPO
HARRIS,1815,NA,HGACMPO
HARRIS,1816,NA,HGACMPO
HARRIS,1817,NA,HGACMPO
HARRIS,1818,NA,HGACMPO
HARRIS,1819,NA,HGACMPO
HARRIS,1820,NA,HGACMPO
HARRIS,1821,NA,HGACMPO
HARRIS,1822,NA,HGACMPO
HARRIS,1823,NA,HGACMPO
HARRIS,1824,NA,HGACMPO
HARRIS,1825,NA,HGACMPO
HARRIS,1826,NA,HGACMPO
HARRIS,1827,NA,HGACMPO
HARRIS,1828,NA,HGACMPO
HARRIS,1829,NA,HGACMPO
HARRIS,1830,NA,HGACMPO
HARRIS,1831,NA,HGACMPO
HARRIS,1832,NA,HGACMPO
HARRIS,1833,NA,HGACMPO
HARRIS,1834,NA,HGACMPO
HARRIS,1835,NA,HGACMPO
HARRIS,1836,NA,HGACMPO
HARRIS,1837,NA,HGACMPO
HARRIS,1838,NA,HGACMPO
HARRIS,1839,NA,HGACMPO
HARRIS,1840,NA,HGACMPO
HARRIS,1841,NA,HGACMPO
HARRIS,1842,NA,HGACMPO
HARRIS,1843,NA,HGACMPO
HARRIS,1844,NA,HGACMPO
HARRIS,1845,NA,HGACMPO
HARRIS,1846,NA,HGACMPO
HARRIS,1847,NA,HGACMPO
HARRIS,1848,NA,HGACMPO
HARRIS,1849,NA,HGACMPO
HARRIS,1850,NA,HGACMPO
HARRIS,1851,NA,HGACMPO
HARRIS,1852,NA,HGACMPO
HARRIS,1853,NA,HGACMPO
HARRIS,1854,NA,HGACMPO
HARRIS,1856,NA,HGACMPO
HARRIS,1857,NA,HGACMPO
HARRIS,1858,NA,HGACMPO
HARRIS,1860,NA,HGACMPO
HARRIS,1861,NA,HGACMPO
HARRIS,1864,NA,HGACMPO
HARRIS,1865,NA,HGACMPO
HARRIS,1866,NA,HGACMPO
HARRIS,1867,NA,HGACMPO
HARRIS,1868,NA,HGACMPO
HARRIS,1869,NA,HGACMPO
HARRIS,1870,NA,HGACMPO
HARRIS,1871,NA,HGACMPO
HARRIS,1872,NA,HGACMPO
HARRIS,1873,NA,HGACMPO
HARRIS,1874,NA,HGACMPO
HARRIS,1875,NA,HGACMPO
HARRIS,1876,NA,HGACMPO
HARRIS,1877,NA,HGACMPO
HARRIS,1878,NA,HGACMPO
HARRIS,1879,NA,HGACMPO
HARRIS,1880,NA,HGACMPO
HARRIS,1881,NA,HGACMPO
HARRIS,1883,NA,HGACMPO
HARRIS,1884,NA,HGACMPO
HARRIS,1885,NA,HGACMPO
HARRIS,1886,NA,HGACMPO
HARRIS,1887,NA,HGACMPO
HARRIS,1888,NA,HGACMPO
HARRIS,1889,NA,HGACMPO
HARRIS,1890,NA,HGACMPO
HARRIS,1891,NA,HGACMPO
HARRIS,1892,NA,HGACMPO
HARRIS,1893,NA,HGACMPO
HARRIS,1894,NA,HGACMPO
HARRIS,1895,NA,HGACMPO
HARRIS,1896,NA,HGACMPO
HARRIS,1897,NA,HGACMPO
HARRIS,1898,NA,HGACMPO
HARRIS,1899,NA,HGACMPO
HARRIS,1900,NA,HGACMPO
HARRIS,1901,NA,HGACMPO
HARRIS,1902,NA,HGACMPO
HARRIS,1903,NA,HGACMPO
HARRIS,1904,NA,HGACMPO
HARRIS,1905,NA,HGACMPO
HARRIS,1906,NA,HGACMPO
HARRIS,1907,NA,HGACMPO
HARRIS,1908,NA,HGACMPO
HARRIS,1909,NA,HGACMPO
HARRIS,1910,NA,HGACMPO
HARRIS,1911,NA,HGACMPO
HARRIS,1912,NA,HGACMPO
HARRIS,1913,NA,HGACMPO
HARRIS,1914,NA,HGACMPO
HARRIS,1915,NA,HGACMPO
HARRIS,1916,NA,HGACMPO
HARRIS,1917,NA,HGACMPO
HARRIS,1918,NA,HGACMPO
HARRIS,1919,NA,HGACMPO
HARRIS,1920,NA,HGACMPO
HARRIS,1921,NA,HGACMPO
HARRIS,1922,NA,HGACMPO
HARRIS,1923,NA,HGACMPO
HARRIS,1924,NA,HGACMPO
HARRIS,1925,NA,HGACMPO
HARRIS,1926,NA,HGACMPO
HARRIS,1927,NA,HGACMPO
HARRIS,1928,NA,HGACMPO
HARRIS,1929,NA,HGACMPO
HARRIS,1930,NA,HGACMPO
HARRIS,1931,NA,HGACMPO
HARRIS,1932,NA,HGACMPO
HARRIS,1933,NA,HGACMPO
HARRIS,1934,NA,HGACMPO
HARRIS,1935,NA,HGACMPO
HARRIS,1936,NA,HGACMPO
HARRIS,1937,NA,HGACMPO
HARRIS,1938,NA,HGACMPO
HARRIS,1939,NA,HGACMPO
HARRIS,1940,NA,HGACMPO
HARRIS,1941,NA,HGACMPO
HARRIS,1942,NA,HGACMPO
HARRIS,1943,NA,HGACMPO
HARRIS,1944,NA,HGACMPO
HARRIS,1945,NA,HGACMPO
HARRIS,1946,NA,HGACMPO
HARRIS,1947,NA,HGACMPO
HARRIS,1949,NA,HGACMPO
HARRIS,1950,NA,HGACMPO
HARRIS,1951,NA,HGACMPO
HARRIS,1952,NA,HGACMPO
HARRIS,1953,NA,HGACMPO
HARRIS,1954,NA,HGACMPO
HARRIS,1955,NA,HGACMPO
HARRIS,1956,NA,HGACMPO
HARRIS,1957,NA,HGACMPO
HARRIS,1958,NA,HGACMPO
HARRIS,1959,NA,HGACMPO
HARRIS,1961,NA,HGACMPO
HARRIS,1962,NA,HGACMPO
HARRIS,1963,NA,HGACMPO
HARRIS,1964,NA,HGACMPO
HARRIS,1965,NA,HGACMPO
HARRIS,1966,NA,HGACMPO
HARRIS,1967,NA,HGACMPO
HARRIS,1968,NA,HGACMPO
HARRIS,1969,NA,HGACMPO
HARRIS,1970,NA,HGACMPO
HARRIS,1971,NA,HGACMPO
HARRIS,1972,NA,HGACMPO
HARRIS,1973,NA,HGACMPO
HARRIS,1974,NA,HGACMPO
HARRIS,1975,NA,HGACMPO
HARRIS,1976,NA,HGACMPO
HARRIS,1977,NA,HGACMPO
HARRIS,1978,NA,HGACMPO
HARRIS,1979,NA,HGACMPO
HARRIS,1980,NA,HGACMPO
HARRIS,1982,NA,HGACMPO
HARRIS,1983,NA,HGACMPO
HARRIS,1984,NA,HGACMPO
HARRIS,1985,NA,HGACMPO
HARRIS,1986,NA,HGACMPO
HARRIS,1987,NA,HGACMPO
HARRIS,1988,NA,HGACMPO
HARRIS,1989,NA,HGACMPO
HARRIS,1990,NA,HGACMPO
HARRIS,1992,NA,HGACMPO
HARRIS,1993,NA,HGACMPO
HARRIS,1994,NA,HGACMPO
HARRIS,1995,NA,HGACMPO
HARRIS,1996,NA,HGACMPO
HARRIS,1997,NA,HGACMPO
HARRIS,1998,NA,HGACMPO
HARRIS,1999,NA,HGACMPO
HARRIS,2000,NA,HGACMPO
HARRIS,2002,NA,HGACMPO
HARRIS,2003,NA,HGACMPO
HARRIS,2004,NA,HGACMPO
HARRIS,2005,NA,HGACMPO
HARRIS,2006,NA,HGACMPO
HARRIS,2007,NA,HGACMPO
HARRIS,2008,NA,HGACMPO
HARRIS,2009,NA,HGACMPO
HARRIS,2010,NA,HGACMPO
HARRIS,2011,NA,HGACMPO
HARRIS,2012,NA,HGACMPO
HARRIS,2013,NA,HGACMPO
HARRIS,2014,NA,HGACMPO
HARRIS,2015,NA,HGACMPO
HARRIS,2016,NA,HGACMPO
HARRIS,2017,NA,HGACMPO
HARRIS,2019,NA,HGACMPO
HARRIS,2020,NA,HGACMPO
HARRIS,2021,NA,HGACMPO
HARRIS,2022,NA,HGACMPO
HARRIS,2023,NA,HGACMPO
HARRIS,2024,NA,HGACMPO
HARRIS,2025,NA,HGACMPO
HARRIS,2026,NA,HGACMPO
HARRIS,2027,NA,HGACMPO
HARRIS,2028,NA,HGACMPO
HARRIS,2029,NA,HGACMPO
HARRIS,2030,NA,HGACMPO
HARRIS,2031,NA,HGACMPO
HARRIS,2032,NA,HGACMPO
HARRIS,2033,NA,HGACMPO
HARRIS,2034,NA,HGACMPO
HARRIS,2035,NA,HGACMPO
HARRIS,2036,NA,HGACMPO
HARRIS,2037,NA,HGACMPO
HARRIS,2038,NA,HGACMPO
HARRIS,2040,NA,HGACMPO
HARRIS,2041,NA,HGACMPO
HARRIS,2042,NA,HGACMPO
HARRIS,2043,NA,HGACMPO
HARRIS,2044,NA,HGACMPO
HARRIS,2045,NA,HGACMPO
HARRIS,2046,NA,HGACMPO
HARRIS,2048,NA,HGACMPO
HARRIS,2049,NA,HGACMPO
HARRIS,2050,NA,HGACMPO
HARRIS,2051,NA,HGACMPO
HARRIS,2052,NA,HGACMPO
HARRIS,2053,NA,HGACMPO
HARRIS,2054,NA,HGACMPO
HARRIS,2055,NA,HGACMPO
HARRIS,2056,NA,HGACMPO
HARRIS,2057,NA,HGACMPO
HARRIS,2058,NA,HGACMPO
HARRIS,2059,NA,HGACMPO
HARRIS,2060,NA,HGACMPO
HARRIS,2061,NA,HGACMPO
HARRIS,2062,NA,HGACMPO
HARRIS,2063,NA,HGACMPO
HARRIS,2064,NA,HGACMPO
HARRIS,2065,NA,HGACMPO
HARRIS,2066,NA,HGACMPO
HARRIS,2067,NA,HGACMPO
HARRIS,2068,NA,HGACMPO
HARRIS,2069,NA,HGACMPO
HARRIS,2070,NA,HGACMPO
HARRIS,2071,NA,HGACMPO
HARRIS,2072,NA,HGACMPO
HARRIS,2073,NA,HGACMPO
HARRIS,2074,NA,HGACMPO
HARRIS,2075,NA,HGACMPO
HARRIS,2076,NA,HGACMPO
HARRIS,2077,NA,HGACMPO
HARRIS,2078,NA,HGACMPO
HARRIS,2079,NA,HGACMPO
HARRIS,2080,NA,HGACMPO
HARRIS,2081,NA,HGACMPO
HARRIS,2082,NA,HGACMPO
HARRIS,2083,NA,HGACMPO
HARRIS,2084,NA,HGACMPO
HARRIS,2085,NA,HGACMPO
HARRIS,2086,NA,HGACMPO
HARRIS,2087,NA,HGACMPO
HARRIS,2088,NA,HGACMPO
HARRIS,2089,NA,HGACMPO
HARRIS,2090,NA,HGACMPO
HARRIS,2091,NA,HGACMPO
HARRIS,2092,NA,HGACMPO
HARRIS,2093,NA,HGACMPO
HARRIS,2094,NA,HGACMPO
HARRIS,2095,NA,HGACMPO
HARRIS,2096,NA,HGACMPO
HARRIS,2097,NA,HGACMPO
HARRIS,2098,NA,HGACMPO
HARRIS,2099,NA,HGACMPO
HARRIS,2100,NA,HGACMPO
HARRIS,2101,NA,HGACMPO
HARRIS,2102,NA,HGACMPO
HARRIS,2103,NA,HGACMPO
HARRIS,2104,NA,HGACMPO
HARRIS,2105,NA,HGACMPO
HARRIS,2106,NA,HGACMPO
HARRIS,2107,NA,HGACMPO
HARRIS,2108,NA,HGACMPO
HARRIS,2109,NA,HGACMPO
HARRIS,2110,NA,HGACMPO
HARRIS,2111,NA,HGACMPO
HARRIS,2112,NA,HGACMPO
HARRIS,2113,NA,HGACMPO
HARRIS,2114,NA,HGACMPO
HARRIS,2115,NA,HGACMPO
HARRIS,2116,NA,HGACMPO
HARRIS,2117,NA,HGACMPO
HARRIS,2118,NA,HGACMPO
HARRIS,2119,NA,HGACMPO
HARRIS,2120,NA,HGACMPO
HARRIS,2121,NA,HGACMPO
HARRIS,2122,NA,HGACMPO
HARRIS,2123,NA,HGACMPO
HARRIS,2124,NA,HGACMPO
HARRIS,2125,NA,HGACMPO
HARRIS,2126,NA,HGACMPO
HARRIS,2127,NA,HGACMPO
HARRIS,2128,NA,HGACMPO
HARRIS,2129,NA,HGACMPO
HARRIS,2130,NA,HGACMPO
HARRIS,2131,NA,HGACMPO
HARRIS,2132,NA,HGACMPO
HARRIS,2133,NA,HGACMPO
HARRIS,2134,NA,HGACMPO
HARRIS,2135,NA,HGACMPO
HARRIS,2136,NA,HGACMPO
HARRIS,2137,NA,HGACMPO
HARRIS,2138,NA,HGACMPO
HARRIS,2139,NA,HGACMPO
HARRIS,2140,NA,HGACMPO
HARRIS,2141,NA,HGACMPO
HARRIS,2142,NA,HGACMPO
HARRIS,2143,NA,HGACMPO
HARRIS,2144,NA,HGACMPO
HARRIS,2145,NA,HGACMPO
HARRIS,2146,NA,HGACMPO
HARRIS,2147,NA,HGACMPO
HARRIS,2148,NA,HGACMPO
HARRIS,2149,NA,HGACMPO
HARRIS,2150,NA,HGACMPO
HARRIS,2151,NA,HGACMPO
HARRIS,2152,NA,HGACMPO
HARRIS,2153,NA,HGACMPO
HARRIS,2154,NA,HGACMPO
HARRIS,2155,NA,HGACMPO
HARRIS,2156,NA,HGACMPO
HARRIS,2157,NA,HGACMPO
HARRIS,2158,NA,HGACMPO
HARRIS,2159,NA,HGACMPO
HARRIS,2160,NA,HGACMPO
HARRIS,2161,NA,HGACMPO
HARRIS,2162,NA,HGACMPO
HARRIS,2163,NA,HGACMPO
HARRIS,2164,NA,HGACMPO
HARRIS,2165,NA,HGACMPO
HARRIS,2166,NA,HGACMPO
HARRIS,2167,NA,HGACMPO
HARRIS,2168,NA,HGACMPO
HARRIS,2169,NA,HGACMPO
HARRIS,2170,NA,HGACMPO
HARRIS,2171,NA,HGACMPO
HARRIS,2172,NA,HGACMPO
HARRIS,2173,NA,HGACMPO
HARRIS,2174,NA,HGACMPO
HARRIS,2175,NA,HGACMPO
HARRIS,2176,NA,HGACMPO
HARRIS,2177,NA,HGACMPO
HARRIS,2178,NA,HGACMPO
HARRIS,2179,NA,HGACMPO
HARRIS,2180,NA,HGACMPO
HARRIS,2181,NA,HGACMPO
HARRIS,2182,NA,HGACMPO
HARRIS,2183,NA,HGACMPO
HARRIS,2184,NA,HGACMPO
HARRIS,2185,NA,HGACMPO
HARRIS,2186,NA,HGACMPO
HARRIS,2187,NA,HGACMPO
HARRIS,2188,NA,HGACMPO
HARRIS,2189,NA,HGACMPO
HARRIS,2190,NA,HGACMPO
HARRIS,2191,NA,HGACMPO
HARRIS,2192,NA,HGACMPO
HARRIS,2193,NA,HGACMPO
HARRIS,2194,NA,HGACMPO
HARRIS,2195,NA,HGACMPO
HARRIS,2196,NA,HGACMPO
HARRIS,2197,NA,HGACMPO
HARRIS,2198,NA,HGACMPO
HARRIS,2199,NA,HGACMPO
HARRIS,2200,NA,HGACMPO
HARRIS,2201,NA,HGACMPO
HARRIS,2202,NA,HGACMPO
HARRIS,2203,NA,HGACMPO
HARRIS,2204,NA,HGACMPO
HARRIS,2205,NA,HGACMPO
HARRIS,2206,NA,HGACMPO
HARRIS,2207,NA,HGACMPO
HARRIS,2208,NA,HGACMPO
HARRIS,2209,NA,HGACMPO
HARRIS,2210,NA,HGACMPO
HARRIS,2211,NA,HGACMPO
HARRIS,2212,NA,HGACMPO
HARRIS,2213,NA,HGACMPO
HARRIS,2214,NA,HGACMPO
HARRIS,2215,NA,HGACMPO
HARRIS,2216,NA,HGACMPO
HARRIS,2217,NA,HGACMPO
HARRIS,2218,NA,HGACMPO
HARRIS,2219,NA,HGACMPO
HARRIS,2220,NA,HGACMPO
HARRIS,2221,NA,HGACMPO
HARRIS,2222,NA,HGACMPO
HARRIS,2223,NA,HGACMPO
HARRIS,2224,NA,HGACMPO
HARRIS,2225,NA,HGACMPO
HARRIS,2226,NA,HGACMPO
HARRIS,2227,NA,HGACMPO
HARRIS,2228,NA,HGACMPO
HARRIS,2229,NA,HGACMPO
HARRIS,2230,NA,HGACMPO
HARRIS,2231,NA,HGACMPO
HARRIS,2232,NA,HGACMPO
HARRIS,2233,NA,HGACMPO
HARRIS,2234,NA,HGACMPO
HARRIS,2235,NA,HGACMPO
HARRIS,2236,NA,HGACMPO
HARRIS,2237,NA,HGACMPO
HARRIS,2238,NA,HGACMPO
HARRIS,2239,NA,HGACMPO
HARRIS,2240,NA,HGACMPO
HARRIS,2241,NA,HGACMPO
HARRIS,2242,NA,HGACMPO
HARRIS,2243,NA,HGACMPO
HARRIS,2244,NA,HGACMPO
HARRIS,2245,NA,HGACMPO
HARRIS,2246,NA,HGACMPO
HARRIS,2247,NA,HGACMPO
HARRIS,2248,NA,HGACMPO
HARRIS,2249,NA,HGACMPO
HARRIS,2250,NA,HGACMPO
HARRIS,2251,NA,HGACMPO
HARRIS,2252,NA,HGACMPO
HARRIS,2253,NA,HGACMPO
HARRIS,2254,NA,HGACMPO
HARRIS,2255,NA,HGACMPO
HARRIS,2256,NA,HGACMPO
HARRIS,2257,NA,HGACMPO
HARRIS,2258,NA,HGACMPO
HARRIS,2259,NA,HGACMPO
HARRIS,2260,NA,HGACMPO
HARRIS,2261,NA,HGACMPO
HARRIS,2262,NA,HGACMPO
HARRIS,2263,NA,HGACMPO
HARRIS,2264,NA,HGACMPO
HARRIS,2265,NA,HGACMPO
HARRIS,2266,NA,HGACMPO
HARRIS,2267,NA,HGACMPO
HARRIS,2268,NA,HGACMPO
HARRIS,2269,NA,HGACMPO
HARRIS,2270,NA,HGACMPO
HARRIS,2271,NA,HGACMPO
HARRIS,2272,NA,HGACMPO
HARRIS,2273,NA,HGACMPO
HARRIS,2274,NA,HGACMPO
HARRIS,2275,NA,HGACMPO
HARRIS,2277,NA,HGACMPO
HARRIS,2278,NA,HGACMPO
HARRIS,2279,NA,HGACMPO
HARRIS,2280,NA,HGACMPO
HARRIS,2281,NA,HGACMPO
HARRIS,2282,NA,HGACMPO
HARRIS,2283,NA,HGACMPO
HARRIS,2284,NA,HGACMPO
HARRIS,2285,NA,HGACMPO
HARRIS,2286,NA,HGACMPO
HARRIS,2287,NA,HGACMPO
HARRIS,2288,NA,HGACMPO
HARRIS,2289,NA,HGACMPO
HARRIS,2290,NA,HGACMPO
HARRIS,2291,NA,HGACMPO
HARRIS,2292,NA,HGACMPO
HARRIS,2296,NA,HGACMPO
HARRIS,2298,NA,HGACMPO
HARRIS,2301,NA,HGACMPO
HARRIS,2302,NA,HGACMPO
HARRIS,2303,NA,HGACMPO
HARRIS,2304,NA,HGACMPO
HARRIS,2305,NA,HGACMPO
HARRIS,2306,NA,HGACMPO
HARRIS,2307,NA,HGACMPO
HARRIS,2308,NA,HGACMPO
HARRIS,2309,NA,HGACMPO
HARRIS,2310,NA,HGACMPO
HARRIS,2311,NA,HGACMPO
HARRIS,2312,NA,HGACMPO
HARRIS,2313,NA,HGACMPO
HARRIS,2314,NA,HGACMPO
HARRIS,2315,NA,HGACMPO
HARRIS,2316,NA,HGACMPO
HARRIS,2317,NA,HGACMPO
HARRIS,2318,NA,HGACMPO
HARRIS,2320,NA,HGACMPO
HARRIS,2321,NA,HGACMPO
HARRIS,2322,NA,HGACMPO
HARRIS,2323,NA,HGACMPO
HARRIS,2324,NA,HGACMPO
HARRIS,2326,NA,HGACMPO
HARRIS,2327,NA,HGACMPO
HARRIS,2328,NA,HGACMPO
HARRIS,2329,NA,HGACMPO
HARRIS,2330,NA,HGACMPO
HARRIS,2331,NA,HGACMPO
HARRIS,2332,NA,HGACMPO
HARRIS,2333,NA,HGACMPO
HARRIS,2334,NA,HGACMPO
HARRIS,2335,NA,HGACMPO
HARRIS,2336,NA,HGACMPO
HARRIS,2337,NA,HGACMPO
HARRIS,2338,NA,HGACMPO
HARRIS,2339,NA,HGACMPO
HARRIS,2340,NA,HGACMPO
HARRIS,2341,NA,HGACMPO
HARRIS,2343,NA,HGACMPO
HARRIS,2344,NA,HGACMPO
HARRIS,2345,NA,HGACMPO
HARRIS,2346,NA,HGACMPO
HARRIS,2347,NA,HGACMPO
HARRIS,2348,NA,HGACMPO
HARRIS,2349,NA,HGACMPO
HARRIS,2350,NA,HGACMPO
HARRIS,2351,NA,HGACMPO
HARRIS,2352,NA,HGACMPO
HARRIS,2353,NA,HGACMPO
HARRIS,2354,NA,HGACMPO
HARRIS,2355,NA,HGACMPO
HARRIS,2356,NA,HGACMPO
HARRIS,2357,NA,HGACMPO
HARRIS,2358,NA,HGACMPO
HARRIS,2359,NA,HGACMPO
HARRIS,2360,NA,HGACMPO
HARRIS,2361,NA,HGACMPO
HARRIS,2362,NA,HGACMPO
HARRIS,2363,NA,HGACMPO
HARRIS,2364,NA,HGACMPO
HARRIS,2365,NA,HGACMPO
HARRIS,2366,NA,HGACMPO
HARRIS,2368,NA,HGACMPO
HARRIS,2370,NA,HGACMPO
HARRIS,2371,NA,HGACMPO
HARRIS,2372,NA,HGACMPO
HARRIS,2373,NA,HGACMPO
HARRIS,2374,NA,HGACMPO
HARRIS,2375,NA,HGACMPO
HARRIS,2376,NA,HGACMPO
HARRIS,2377,NA,HGACMPO
HARRIS,2378,NA,HGACMPO
HARRIS,2379,NA,HGACMPO
HARRIS,2380,NA,HGACMPO
HARRIS,2381,NA,HGACMPO
HARRIS,2382,NA,HGACMPO
HARRIS,2383,NA,HGACMPO
HARRIS,2385,NA,HGACMPO
HARRIS,2386,NA,HGACMPO
HARRIS,2387,NA,HGACMPO
HARRIS,2388,NA,HGACMPO
HARRIS,2390,NA,HGACMPO
HARRIS,2391,NA,HGACMPO
HARRIS,2392,NA,HGACMPO
HARRIS,2393,NA,HGACMPO
HARRIS,2394,NA,HGACMPO
HARRIS,2395,NA,HGACMPO
HARRIS,2396,NA,HGACMPO
HARRIS,2397,NA,HGACMPO
HARRIS,2398,NA,HGACMPO
HARRIS,2399,NA,HGACMPO
HARRIS,2400,NA,HGACMPO
HARRIS,2401,NA,HGACMPO
HARRIS,2403,NA,HGACMPO
HARRIS,2404,NA,HGACMPO
HARRIS,2405,NA,HGACMPO
HARRIS,2406,NA,HGACMPO
HARRIS,2407,NA,HGACMPO
HARRIS,2408,NA,HGACMPO
HARRIS,2409,NA,HGACMPO
HARRIS,2410,NA,HGACMPO
HARRIS,2411,NA,HGACMPO
HARRIS,2412,NA,HGACMPO
HARRIS,2413,NA,HGACMPO
HARRIS,2415,NA,HGACMPO
HARRIS,2416,NA,HGACMPO
HARRIS,2417,NA,HGACMPO
HARRIS,2418,NA,HGACMPO
HARRIS,2419,NA,HGACMPO
HARRIS,2420,NA,HGACMPO
HARRIS,2421,NA,HGACMPO
HARRIS,2422,NA,HGACMPO
HARRIS,2423,NA,HGACMPO
HARRIS,2424,NA,HGACMPO
HARRIS,2425,NA,HGACMPO
HARRIS,2426,NA,HGACMPO
HARRIS,2427,NA,HGACMPO
HARRIS,2428,NA,HGACMPO
HARRIS,2429,NA,HGACMPO
HARRIS,2430,NA,HGACMPO
HARRIS,2431,NA,HGACMPO
HARRIS,2432,NA,HGACMPO
HARRIS,2433,NA,HGACMPO
HARRIS,2434,NA,HGACMPO
HARRIS,2435,NA,HGACMPO
HARRIS,2436,NA,HGACMPO
HARRIS,2437,NA,HGACMPO
HARRIS,2438,NA,HGACMPO
HARRIS,2439,NA,HGACMPO
HARRIS,2440,NA,HGACMPO
HARRIS,2441,NA,HGACMPO
HARRIS,2442,NA,HGACMPO
HARRIS,2443,NA,HGACMPO
HARRIS,2444,NA,HGACMPO
HARRIS,2445,NA,HGACMPO
HARRIS,2446,NA,HGACMPO
HARRIS,2447,NA,HGACMPO
HARRIS,2448,NA,HGACMPO
HARRIS,2449,NA,HGACMPO
HARRIS,2450,NA,HGACMPO
HARRIS,2451,NA,HGACMPO
HARRIS,2452,NA,HGACMPO
HARRIS,2453,NA,HGACMPO
HARRIS,2454,NA,HGACMPO
HARRIS,2455,NA,HGACMPO
